Num Rectangles,Rectangle Number,x1,y1,x2,y2
517,1,2167,6518,3762,7975
517,2,6620,1740,9066,5212
517,3,1335,1010,6489,3682
517,4,7083,7842,7345,8983
517,5,3391,9215,5646,9318
517,6,5761,5993,6541,7333
517,7,4840,3966,5310,7734
517,8,2520,8147,6707,8294
517,9,1210,3745,4740,4194
517,10,7924,5449,8083,8731
517,11,373,3480,1172,4129
517,12,12,6694,268,7202
517,13,1296,242,6480,443
517,14,8177,100,9981,1249
517,15,3412,4427,4170,5694
517,16,8230,5511,8576,7639
517,17,1915,4918,2072,7137
517,18,5316,640,6696,876
517,19,9087,5560,9766,8730
517,20,496,5554,996,5599
517,21,186,8401,393,9436
517,22,921,8221,1481,9802
517,23,5837,9081,6786,9732
517,24,3912,8547,5699,8692
517,25,7035,5529,7789,7096
517,26,7434,8821,7574,9521
517,27,6356,444,7027,576
517,28,2389,4754,2553,6101
517,29,242,3429,599,3446
517,30,6897,9266,7383,9456
517,31,8698,9379,9467,9590
517,32,1050,5453,1298,7187
517,33,2779,9729,5544,9816
517,34,3067,4504,3208,5521
517,35,7423,1025,7501,1221
517,36,327,4815,1482,5323
517,37,790,8001,883,8230
517,38,5901,9762,6138,9928
517,39,3792,8746,4176,8759
517,40,1240,4206,2100,4419
517,41,2877,800,3902,945
517,42,1319,165,3784,199
517,43,415,207,5130,223
517,44,9429,3412,9467,4673
517,45,854,1211,1321,1275
517,46,2917,8067,3971,8107
517,47,275,5815,965,7687
517,48,2783,8997,4240,9075
517,49,9158,9143,9921,9294
517,50,9631,2267,9852,5368
517,51,5591,4648,5905,5502
517,52,5335,3751,5545,6576
517,53,8109,1475,9257,1581
517,54,1790,7407,2130,8133
517,55,7617,7419,7631,9733
517,56,7223,129,7417,542
517,57,8350,5357,8895,5452
517,58,6746,7980,7003,8088
517,59,3899,962,4878,988
517,60,1929,9522,4826,9705
517,61,4920,619,5305,678
517,62,9072,9644,9167,9804
517,63,6993,5867,7032,7682
517,64,9834,5558,9899,7849
517,65,1316,5500,1731,6025
517,66,1647,4513,1913,4884
517,67,2072,8190,2422,8772
517,68,9123,1592,9368,2008
517,69,8844,7278,9030,8625
517,70,9988,5182,9994,7265
517,71,9282,3508,9311,4198
517,72,968,2314,1107,2563
517,73,970,571,4724,764
517,74,1765,8201,2035,9017
517,75,5937,7397,6946,7573
517,76,8296,9493,8362,9758
517,77,304,393,792,3152
517,78,6797,1095,6842,1264
517,79,4488,8319,4692,8501
517,80,4380,4356,4566,6971
517,81,2387,8998,2640,9311
517,82,8593,6602,8725,8124
517,83,5651,4324,6042,4479
517,84,6989,884,7140,1688
517,85,865,1855,887,2209
517,86,8167,6483,8213,8535
517,87,6096,5604,6138,5768
517,88,205,7710,1298,7723
517,89,213,273,229,5154
517,90,4312,8774,5138,8980
517,91,2820,8738,3541,8851
517,92,1526,6906,1687,7552
517,93,6636,5524,6894,6263
517,94,2187,5140,2351,5993
