Num Rectangles,Rectangle Number,x1,y1,x2,y2
308,1,6654,3524,8597,9438
308,2,4461,1085,6554,3216
308,3,2708,5084,5621,8094
308,4,2424,492,3354,2063
308,5,2613,2110,4305,2385
308,6,2644,3672,3556,4984
308,7,865,1325,1162,8098
308,8,2034,1899,2107,6971
308,9,9081,2840,9432,4130
308,10,2943,8607,6362,8858
308,11,9280,1927,9890,2280
308,12,859,8823,1446,9837
308,13,2120,9801,9526,9930
308,14,1940,2728,1968,9899
308,15,129,1903,520,4600
308,16,6682,2123,7570,2515
308,17,3779,3484,6644,4704
308,18,8621,8667,8736,8865
308,19,9463,3109,9746,8229
308,20,1843,930,2259,1235
308,21,9325,8992,9492,9477
308,22,2786,47,5420,397
308,23,1516,1485,1529,1563
308,24,3290,9049,3405,9778
308,25,256,8490,1416,8505
308,26,7392,1120,9446,1436
308,27,148,4726,408,5782
308,28,1508,3996,1930,7660
308,29,8135,2386,8242,2483
308,30,6023,694,6129,931
308,31,5827,4963,6461,6837
308,32,1645,2340,1743,3468
308,33,3618,8210,5244,8448
308,34,6135,309,9685,1067
308,35,5647,9036,5949,9098
308,36,90,442,484,517
308,37,8852,8217,8964,9187
308,38,8785,6544,9038,7970
308,39,536,1782,636,2851
308,40,8601,4401,8666,4539
308,41,9148,8423,9764,8758
308,42,145,7066,311,7462
308,43,8898,1867,8952,5505
308,44,8104,1620,8130,1880
308,45,8696,1535,8821,4564
308,46,2395,4832,2634,8572
308,47,4468,4957,5137,4971
308,48,8507,2709,8587,2915
308,49,3361,977,3775,1851
308,50,3229,2782,3391,3017
308,51,2518,9671,2614,9732
308,52,1692,8145,1862,8469
308,53,5984,8361,6451,8549
308,54,713,4198,726,5878
308,55,2407,8902,2993,9101
308,56,9655,2654,9922,2749
308,57,8731,33,9739,54
308,58,113,7932,190,8700
308,59,6511,6101,6553,7746
308,60,5854,8209,6030,8303
308,61,2680,9517,3114,9547
308,62,3451,9506,9172,9614
308,63,2125,6326,2224,6392
308,64,483,4964,634,5148
308,65,8619,5953,8885,6287
308,66,1327,2976,1485,6348
308,67,81,3452,102,5245
308,68,5323,8322,5533,8350
308,69,2848,3134,4251,3298
308,70,2219,2160,2368,3437
308,71,3670,8481,5264,8580
308,72,637,2277,823,2495
308,73,725,155,1036,768
308,74,9758,2870,9978,4379
308,75,6609,1579,7834,1986
308,76,3165,3373,5227,3399
308,77,6606,5833,6639,8268
308,78,1183,2901,1218,5830
308,79,3785,1267,4373,1852
308,80,5011,9123,6238,9425
308,81,5480,96,6312,304
308,82,8765,5791,8806,5940
308,83,1744,1260,2407,1636
308,84,9043,3316,9062,7341
308,85,2359,3726,2612,4313
308,86,9870,5017,9919,6729
308,87,4293,676,5734,896
308,88,3727,8883,3821,9076
308,89,1521,8960,1573,9809
308,90,1255,889,1359,1934
308,91,6902,3258,8561,3507
308,92,5659,5467,5807,5693
308,93,7139,2714,7714,2957
308,94,318,6199,703,8146
308,95,190,9026,394,9838
308,96,561,5245,571,5541
308,97,4273,2387,4314,2415
308,98,9803,1325,9844,1421
308,99,4572,9705,9180,9782
308,100,3217,8919,3536,9020
308,101,6367,8958,6618,9446
308,102,8773,8123,8843,9114
308,103,5693,7112,6413,8023
308,104,8384,1925,8531,2177
308,105,766,4604,783,7496
308,106,2316,56,2740,343
308,107,2454,2892,2635,3193
308,108,69,924,702,1569
308,109,2261,6942,2355,9494
308,110,1309,2697,1593,2853
308,111,593,9255,640,9279
308,112,6572,2594,6594,3439
308,113,6511,8329,6558,8877
308,114,1791,1647,2366,1864
308,115,2376,3402,2411,3530
308,116,6477,133,8406,175
308,117,717,883,1115,1177
308,118,1258,3366,1301,4645
308,119,9182,7916,9299,8199
308,120,1382,910,1507,2239
308,121,1138,37,1226,288
308,122,1898,8360,1939,8828
308,123,13,1295,58,5925
