Num Rectangles,Rectangle Number,x1,y1,x2,y2
570,1,1334,955,8626,9222
570,2,779,586,1741,896
570,3,312,5602,626,8229
570,4,8693,4110,9023,4686
570,5,4323,553,9806,798
570,6,5014,9251,9208,9320
570,7,9930,6383,9956,7842
570,8,676,5194,1308,5882
570,9,9269,4076,9636,4569
570,10,5318,237,9776,267
570,11,9231,2353,9694,3154
570,12,1132,7574,1306,8138
570,13,9483,8292,9700,9806
570,14,9156,2737,9196,3898
570,15,9327,6326,9651,8052
570,16,8695,6212,8771,7272
570,17,5241,9355,8857,9974
570,18,8785,7071,9209,7778
570,19,300,1722,1050,4967
570,20,33,1141,1192,1706
570,21,8937,5307,9617,6173
570,22,1568,9235,3090,9576
570,23,6645,485,8368,538
570,24,733,10,2516,174
570,25,2642,467,4306,711
570,26,8893,1961,9082,2393
570,27,6511,73,8549,201
570,28,296,921,406,961
570,29,9895,1714,9905,9189
570,30,4816,389,5164,552
570,31,1136,2490,1301,3492
570,32,5626,341,7427,484
570,33,564,8259,678,8782
570,34,3064,338,3456,420
570,35,169,2978,181,8152
570,36,2473,740,2841,940
570,37,9258,7422,9282,8614
570,38,3766,9388,4692,9939
570,39,194,3120,224,7440
570,40,8926,1381,9720,1518
570,41,9693,5868,9775,6263
570,42,8806,8240,8944,8650
570,43,9727,8024,9791,9309
570,44,3825,291,5069,356
570,45,791,7536,1017,8138
570,46,7410,284,8857,295
570,47,8772,5816,8817,6570
570,48,9264,3363,9552,3377
570,49,2028,684,2359,927
570,50,493,49,657,68
570,51,57,9058,634,9250
570,52,5625,815,8766,909
570,53,8679,8786,9100,9249
570,54,167,9728,1945,9903
570,55,5461,62,5595,121
570,56,8863,3239,9056,3252
570,57,9051,1546,9768,1762
570,58,9328,4745,9556,5079
570,59,9836,2745,9867,4205
570,60,1588,186,1598,346
570,61,3560,922,8130,950
570,62,8803,3832,9106,3940
570,63,2105,385,2273,677
570,64,9300,1862,9544,1993
570,65,3417,9768,3515,9981
570,66,9822,7980,9854,9994
570,67,9771,6943,9792,6995
570,68,761,8707,1147,9106
570,69,9656,3904,9796,4455
570,70,3625,9254,4974,9315
570,71,8922,6515,9193,6593
570,72,8660,3096,8672,4697
570,73,8843,4011,9140,4069
570,74,179,255,308,273
570,75,9270,9028,9408,9878
570,76,9950,8445,9980,9016
570,77,510,223,535,986
570,78,763,524,1032,566
570,79,3286,233,4020,244
570,80,8819,2685,8855,3748
570,81,83,4573,161,8944
570,82,8668,8328,8762,8406
570,83,4921,151,5602,202
570,84,2613,90,3034,141
570,85,822,5902,947,7186
570,86,8706,1204,9347,1250
570,87,9980,6380,9987,8415
570,88,259,9427,850,9548
570,89,9199,3358,9258,4779
570,90,5557,281,5604,491
570,91,555,5410,663,5479
570,92,4,8249,9,8272
570,93,9622,4881,9735,5337
570,94,9568,1042,9662,1228
570,95,1027,6140,1152,6875
570,96,30,8823,40,9762
570,97,4312,12,4700,197
570,98,4921,9760,5168,9775
570,99,8926,866,9388,1140
570,100,9138,1879,9205,2487
570,101,1058,3374,1115,4942
570,102,9124,7851,9152,8074
570,103,7683,392,9386,412
570,104,9203,475,9817,493
570,105,4842,9371,5230,9568
570,106,246,5789,258,7639
570,107,8726,3,9765,235
570,108,9925,4182,9999,6214
570,109,8888,5177,9091,5255
570,110,9991,1714,9996,3599
570,111,784,5943,799,7135
570,112,702,6927,724,8949
570,113,8731,1503,8892,2096
570,114,56,2698,137,3808
570,115,9664,943,9812,1109
570,116,783,8412,1069,8563
570,117,384,9593,3529,9670
570,118,1187,6049,1220,7260
570,119,53,113,74,473
570,120,8805,433,9796,469
570,121,1361,514,1673,562
570,122,8853,992,8925,1009
570,123,9011,6283,9112,6501
570,124,8733,2348,8758,3280
570,125,9223,7120,9240,7607
570,126,9847,770,9862,893
570,127,9874,7896,9894,9135
570,128,2262,210,2658,338
570,129,2893,303,2966,449
570,130,9267,3904,9518,4022
570,131,1848,197,1944,628
570,132,9350,8964,9437,9012
570,133,9626,3367,9753,3614
570,134,9324,273,9749,345
570,135,555,9946,2664,9971
570,136,9381,2160,9668,2295
570,137,964,257,1471,497
570,138,9834,4577,9893,7118
570,139,377,8725,477,8761
570,140,9286,6273,9325,8097
570,141,9802,4103,9830,5432
570,142,8701,5982,8760,6208
570,143,8692,7932,9001,8007
570,144,455,4969,647,5330
570,145,746,8606,895,8631
570,146,9968,3526,9977,3744
570,147,9710,5447,9788,5716
570,148,26,3160,34,8648
570,149,3995,832,5015,918
570,150,8761,3675,8773,3908
