Num Rectangles,Rectangle Number,x1,y1,x2,y2
632,1,213,1796,5573,5788
632,2,244,9133,7801,9509
632,3,4909,6310,5710,8822
632,4,6618,2009,9819,7113
632,5,1648,6565,2239,7723
632,6,25,2779,67,8020
632,7,223,5944,567,8559
632,8,7549,7981,9477,8694
632,9,3586,819,5691,852
632,10,6437,5,6543,9037
632,11,8249,1038,8445,1247
632,12,2616,6906,4463,8436
632,13,1308,1416,5929,1484
632,14,6568,817,7416,1231
632,15,2554,6345,4732,6648
632,16,2880,9717,9464,9756
632,17,1518,188,5439,673
632,18,2909,8544,4204,9009
632,19,9526,9765,9709,9838
632,20,21,926,4867,1151
632,21,605,6190,1200,7684
632,22,730,8490,2618,8833
632,23,8396,1545,9962,1590
632,24,7188,141,9185,799
632,25,6607,1466,8073,1830
632,26,8106,901,9879,1016
632,27,5665,3617,6414,5404
632,28,790,158,1386,168
632,29,9528,7581,9815,8485
632,30,6089,2596,6234,3325
632,31,5658,5602,5948,5822
632,32,3873,9617,7985,9643
632,33,5441,173,5867,818
632,34,4473,7525,4732,8967
632,35,473,9611,2178,9722
632,36,8223,7412,8458,7922
632,37,9976,1924,9990,3686
632,38,9778,8788,9930,9464
632,39,752,1692,3506,1734
632,40,74,4152,153,8816
632,41,2286,6217,3117,6324
632,42,7208,9676,7851,9712
632,43,1281,637,1368,858
632,44,3393,5994,3910,6307
632,45,5954,384,6257,1694
632,46,6719,7451,7494,7788
632,47,674,354,1225,440
632,48,8386,9516,9739,9715
632,49,5728,7910,5803,8297
632,50,6551,8138,7374,9053
632,51,4037,9881,5597,9987
632,52,2853,9016,3427,9066
632,53,4808,1172,4911,1275
632,54,1451,7347,1566,8226
632,55,2277,1352,2362,1372
632,56,5041,6110,6278,6261
632,57,5638,3942,5663,5126
632,58,7565,7415,8128,7677
632,59,706,8059,1402,8395
632,60,3492,1523,5767,1653
632,61,6583,2975,6608,6597
632,62,4602,6749,4797,7521
632,63,1853,7749,2463,8356
632,64,870,1172,3414,1275
632,65,1662,704,3491,793
632,66,5938,7198,5987,7578
632,67,5876,2026,6089,2038
632,68,5833,7797,5854,8272
632,69,8377,1717,8940,1944
632,70,9497,8558,9628,9177
632,71,9847,6498,9959,7397
632,72,4675,1657,5619,1790
632,73,7202,1351,8022,1388
632,74,6294,5452,6410,6352
632,75,7908,9288,8424,9488
632,76,6199,8357,6242,8582
632,77,5676,2178,5801,2743
632,78,656,873,2116,914
632,79,4458,5933,4944,5950
632,80,1034,1542,1709,1685
632,81,5850,6285,6017,6818
632,82,184,8241,196,8533
632,83,521,1756,693,1784
632,84,77,22,394,462
632,85,6738,7275,8556,7348
632,86,5842,2541,6011,3009
632,87,5873,8283,5897,8719
632,88,6212,1708,6354,2551
632,89,2064,9849,3445,9915
632,90,9789,874,9849,885
632,91,3585,9552,6208,9602
632,92,8743,9128,8889,9470
632,93,9861,2948,9878,5697
632,94,7310,9897,7771,9983
632,95,8257,1346,9957,1483
632,96,836,6076,1953,6169
632,97,1303,6355,2283,6427
632,98,8692,1217,9470,1344
632,99,3310,5856,4057,5905
632,100,2330,6117,3333,6170
632,101,1497,9590,3557,9607
632,102,1941,5885,2715,5979
632,103,8143,8767,9075,8994
632,104,577,8938,2667,8965
632,105,6983,9847,9950,9878
632,106,2777,6768,4476,6852
632,107,6030,6498,6280,6941
632,108,3778,31,4137,115
632,109,4171,5996,5081,6055
632,110,1633,9835,1813,9994
632,111,2359,6385,2497,6512
632,112,6565,4640,6574,7131
632,113,4847,5823,5705,5849
632,114,1546,1323,3368,1334
632,115,8104,1766,8122,1894
632,116,4163,97,5358,147
632,117,8911,7455,9455,7964
632,118,4863,9770,7105,9820
632,119,4248,6061,4374,6306
632,120,7864,9039,7870,9511
632,121,2068,13,5511,24
632,122,1212,9750,2575,9802
632,123,183,8893,1591,8928
632,124,5878,260,5951,1230
632,125,5687,5481,6136,5598
632,126,2245,54,3203,118
632,127,3124,6251,3365,6303
632,128,3690,9690,6509,9710
632,129,2572,9081,4686,9107
632,130,476,128,3553,153
632,131,8046,7869,8193,7929
