Num Rectangles,Rectangle Number,x1,y1,x2,y2
707,1,3828,316,5706,6696
707,2,6264,1128,8481,2620
707,3,6951,3301,8654,7933
707,4,9124,4533,9906,4816
707,5,3570,8239,8523,9789
707,6,2510,2075,3302,2536
707,7,24,4633,2164,5576
707,8,614,8122,2508,8515
707,9,3338,4845,3644,8104
707,10,1664,193,2094,2277
707,11,811,8870,1418,9699
707,12,5904,6531,6091,7635
707,13,2344,6846,2696,7690
707,14,8691,4477,8926,8225
707,15,2698,2748,3305,9170
707,16,2454,298,2467,4483
707,17,9365,6548,9956,8037
707,18,6089,3925,6181,3951
707,19,70,6623,1865,7896
707,20,6183,24,7434,519
707,21,1525,3113,2317,4260
707,22,4393,6785,4941,8144
707,23,2123,2090,2326,3005
707,24,7358,754,8941,1009
707,25,9425,741,9931,4312
707,26,1931,6425,1941,7337
707,27,6250,2903,8069,3111
707,28,147,2906,218,3829
707,29,9275,1764,9403,3170
707,30,9309,8933,9784,9450
707,31,1391,2612,1788,2893
707,32,505,886,857,1461
707,33,1951,8535,2472,9792
707,34,1807,9912,9021,9979
707,35,577,3426,1011,3951
707,36,2687,9183,2835,9195
707,37,3454,8199,7641,8227
707,38,173,1541,622,1795
707,39,9008,7378,9211,8398
707,40,5769,3505,6047,3862
707,41,2249,5103,2474,6760
707,42,8640,51,8859,716
707,43,250,2879,502,4393
707,44,5731,5627,6814,6005
707,45,2496,480,2977,774
707,46,9195,5441,9668,5974
707,47,5861,749,6214,3125
707,48,9148,5890,9155,6791
707,49,3538,4593,3807,4763
707,50,3139,721,3540,2046
707,51,640,2358,691,2951
707,52,1230,4516,2593,4548
707,53,7497,247,8386,714
707,54,2545,2830,2652,3781
707,55,1079,1545,1251,2276
707,56,1337,2742,1380,3707
707,57,8552,1029,8996,1134
707,58,2687,1227,2955,1504
707,59,1226,2479,1928,2514
707,60,9004,109,9197,2160
707,61,109,2556,346,2589
707,62,864,5702,1504,6142
707,63,1134,6365,1824,6573
707,64,3913,7215,4245,7234
707,65,6333,6462,6660,7841
707,66,3703,1253,3823,3480
707,67,5906,4281,6583,5488
707,68,161,9577,453,9898
707,69,3321,3636,3340,4279
707,70,9000,4254,9047,6734
707,71,39,5624,546,6111
707,72,8375,2964,9265,3035
707,73,5106,7055,5277,7153
707,74,3416,2100,3632,4389
707,75,671,179,963,448
707,76,3824,6879,3859,8155
707,77,5968,6201,6391,6409
707,78,4188,9823,9520,9844
707,79,6707,3526,6731,5399
707,80,6875,3327,6914,6916
707,81,6361,3114,8406,3187
707,82,8724,3719,9154,4234
707,83,1951,6001,1998,6495
707,84,1111,32,3903,187
707,85,9778,4949,9963,5587
707,86,3742,259,4891,301
707,87,5826,7975,8233,8005
707,88,1037,6157,1560,6198
707,89,2504,1485,2629,1809
707,90,9192,8755,9544,8788
707,91,9050,5066,9099,6650
707,92,5280,6825,5375,8197
707,93,6416,2647,6585,2733
707,94,6722,6213,6765,6474
707,95,8783,9591,9186,9673
707,96,259,574,1199,778
707,97,1184,889,1271,1180
707,98,917,3065,1104,3174
707,99,9,7951,433,9065
707,100,598,8633,945,8847
707,101,1101,3575,1185,3737
707,102,5754,4190,6199,4216
707,103,4116,7763,4350,7932
707,104,2344,628,2387,661
707,105,698,2936,811,3107
707,106,8714,2360,9029,2586
707,107,5438,8017,8641,8131
707,108,2101,767,2328,1325
707,109,5576,8143,7241,8184
707,110,2596,5218,2688,5904
707,111,66,24,552,194
707,112,6273,3336,6479,3776
707,113,5576,7690,6222,7771
707,114,905,1535,921,1935
707,115,9501,211,9659,660
707,116,526,4198,1239,4322
707,117,9165,6636,9336,6670
707,118,9842,8786,9998,8914
707,119,7188,2808,7935,2874
707,120,6729,6599,6837,7023
707,121,285,324,344,536
707,122,5965,649,5978,687
707,123,1076,4099,1154,4171
707,124,4483,19,5283,80
707,125,8558,8488,8575,9094
707,126,42,1897,316,2494
707,127,6645,683,6822,752
707,128,1287,9890,1474,9900
707,129,530,9273,675,9495
707,130,9227,1426,9315,1488
707,131,287,925,362,1185
707,132,9520,6331,9954,6517
707,133,42,547,61,733
707,134,9274,180,9383,209
707,135,825,2855,915,3407
707,136,3672,6427,3677,6517
707,137,6601,3963,6627,4958
707,138,6064,4008,6192,4112
707,139,2330,1485,2427,3531
707,140,3667,7316,3701,7951
707,141,1907,7523,2071,7875
707,142,1672,8920,1896,9465
707,143,1676,7976,2019,8074
707,144,8486,2344,8576,2711
707,145,7568,26,8558,50
707,146,6785,580,7421,682
707,147,950,7964,1239,8011
707,148,5436,7090,5658,7262
707,149,6115,7199,6168,7325
707,150,1413,3005,1649,3035
707,151,15,3049,122,3723
707,152,148,6212,984,6289
707,153,1316,247,1540,731
707,154,2618,9570,3166,9603
707,155,9081,3350,9258,3681
707,156,3939,7304,4013,7432
707,157,9286,8597,9973,8643
707,158,346,438,373,474
707,159,8636,9039,9019,9140
707,160,2338,3830,2399,4386
707,161,3298,344,3324,500
707,162,7438,3196,8868,3228
707,163,999,1622,1008,2507
707,164,6216,4059,6563,4198
707,165,2742,1937,3005,2038
707,166,3715,5332,3811,7172
707,167,4109,140,5697,170
707,168,1544,8603,1599,9490
707,169,9247,7242,9342,7618
707,170,3018,864,3081,1172
707,171,480,2113,590,2756
707,172,1709,2330,1753,2388
707,173,2528,209,5803,246
707,174,2170,5045,2220,7119
707,175,8757,9152,8776,9799
707,176,8612,1227,8970,1635
707,177,137,1205,281,1452
707,178,1160,1317,1311,1442
707,179,1705,5631,2091,5799
707,180,3994,6866,4012,6930
707,181,5028,8095,5055,8143
707,182,692,9802,1111,9830
707,183,15,4060,44,4586
707,184,2330,8041,2594,8073
707,185,4095,7485,4111,7741
707,186,8660,1891,9000,2214
707,187,986,346,1100,395
707,188,6761,3855,6769,5617
707,189,1008,2597,1043,2901
707,190,1313,3054,1326,3613
707,191,1095,8538,1294,8766
707,192,9503,8279,9539,8455
707,193,1839,2747,2048,2997
707,194,5787,1992,5813,2887
707,195,9358,5171,9406,5391
707,196,7181,2643,8017,2776
707,197,99,6466,503,6482
707,198,493,7906,2318,7943
707,199,5715,2493,5751,2852
707,200,3085,9870,7893,9898
707,201,1420,8946,1437,9641
707,202,6095,6610,6111,6714
707,203,5030,6707,5459,6738
707,204,6760,3408,6850,3560
707,205,6264,546,6580,1005
707,206,1446,1892,1555,2261
707,207,87,498,187,915
707,208,8958,5218,8982,7736
707,209,8845,8808,9374,8930
707,210,3541,4481,3564,4584
707,211,2244,4856,2641,5043
707,212,1749,4309,2079,4471
707,213,5920,3237,6107,3477
707,214,5780,7568,5884,7614
707,215,3962,6706,4712,6742
707,216,3874,7676,3997,7772
707,217,1620,200,1644,866
707,218,16,6336,100,6458
707,219,3799,9852,6696,9863
707,220,6490,3663,6503,3898
707,221,9691,5563,9714,5787
707,222,8946,8440,9353,8479
707,223,900,1456,1244,1532
707,224,6497,5496,6702,5584
707,225,558,6015,764,6066
707,226,5809,6434,5862,6846
707,227,9793,150,9997,623
707,228,8729,3521,8996,3590
707,229,3358,592,3592,699
707,230,5057,7302,5080,7796
707,231,3577,716,3738,796
707,232,6922,1082,7126,1102
707,233,2812,1704,2971,1726
707,234,928,1848,976,2343
707,235,535,4565,2652,4597
707,236,9238,8703,9437,8730
707,237,754,4002,1091,4049
707,238,1290,848,1539,947
707,239,783,9285,810,9731
707,240,1159,9722,1824,9780
707,241,6595,758,7121,924
707,242,1283,976,1640,1120
707,243,8823,8459,8894,8561
707,244,4856,84,5877,121
707,245,355,815,684,833
707,246,649,9656,724,9753
707,247,8777,9689,9008,9785
707,248,864,856,1068,944
707,249,513,4434,710,4444
707,250,372,1128,498,1300
707,251,9963,2500,9974,3228
707,252,2598,9621,3033,9776
707,253,6932,5041,6947,5888
707,254,9281,3771,9390,4096
707,255,1140,3167,1205,3358
707,256,3649,1233,3697,2876
707,257,5850,4877,5899,5610
707,258,8733,2675,9225,2879
707,259,4979,6842,5017,8194
707,260,9363,9704,9483,9780
707,261,6748,7106,6780,7486
707,262,9301,3627,9396,3679
707,263,2716,9377,2982,9545
707,264,4008,6951,4134,7132
707,265,6348,3936,6553,4027
707,266,6215,5,7587,22
707,267,2515,3946,2560,3981
707,268,9271,3594,9407,3625
707,269,5641,6846,5747,6955
707,270,54,9085,309,9542
707,271,3638,1398,3647,1444
707,272,9858,8134,9880,8543
707,273,6392,6138,6415,6380
707,274,6116,3238,7834,3271
707,275,9155,5036,9318,5190
707,276,9975,1199,10000,3956
707,277,3647,3496,3778,3753
707,278,9595,8083,9762,8356
707,279,3469,8737,3530,9666
707,280,233,2606,247,4012
707,281,2232,6874,2338,7150
707,282,9082,7065,9131,7356
707,283,2690,252,2775,419
707,284,2541,8806,2575,9389
707,285,3647,5170,3664,5548
707,286,9550,6009,9977,6071
707,287,8920,3184,8936,3244
707,288,9273,6802,9337,7130
707,289,5728,1716,5767,2362
707,290,9813,9070,9974,9698
707,291,3080,1338,3116,1439
707,292,2272,1962,2324,2050
707,293,2971,9254,3068,9281
707,294,8577,2589,9242,2602
707,295,8866,1639,8935,1736
707,296,1898,8741,1903,9824
707,297,5771,331,5858,1309
707,298,2488,6540,2624,6761
707,299,1498,8896,1528,9717
707,300,2880,2597,3327,2631
707,301,9889,44,9973,80
707,302,2774,1912,2951,1924
707,303,2602,4241,2667,4486
707,304,1419,1296,1455,1642
707,305,5731,3071,5749,4020
707,306,2344,668,2416,1140
707,307,77,1320,128,1531
707,308,9161,6123,9451,6522
707,309,5399,7661,5530,7749
707,310,9043,9854,9326,9940
707,311,109,2642,131,2697
707,312,7991,2784,8277,2875
707,313,3312,6671,3334,7029
707,314,728,2216,741,2349
707,315,2601,8461,2659,9471
707,316,1887,3068,2033,3112
707,317,5896,6290,5903,7662
707,318,1487,3704,1494,3812
707,319,6590,955,6857,1054
707,320,2540,1915,2678,2003
707,321,5795,6027,6309,6075
707,322,8130,3065,8353,3082
707,323,3308,7736,3327,7858
707,324,5951,100,6113,272
