Num Rectangles,Rectangle Number,x1,y1,x2,y2
106,1,1008,4253,4597,5742
106,2,5530,5105,8370,9344
106,3,1074,6998,4276,7793
106,4,857,273,8875,3231
106,5,4773,4633,5123,8538
106,6,3203,8194,4614,9276
106,7,1168,7842,1269,8022
106,8,59,5082,796,7101
106,9,1651,9389,5917,9638
106,10,7438,3609,8026,4982
106,11,8794,6676,8848,8929
106,12,9256,184,9650,896
106,13,6469,4193,6636,4222
106,14,1395,5951,3195,6253
106,15,878,6523,2107,6919
106,16,8975,2917,9398,4841
106,17,780,9298,1367,9918
106,18,222,3460,5082,4201
106,19,9313,6720,9548,9809
106,20,9695,8227,9903,8387
106,21,1402,3299,3711,3417
106,22,910,8138,1194,8701
106,23,9116,5694,9507,6133
106,24,6860,9837,8377,9932
106,25,9419,2071,9837,5691
106,26,3661,9720,7176,9752
106,27,59,7104,230,9657
106,28,370,314,458,507
106,29,1131,6286,3076,6494
106,30,245,5003,673,5033
106,31,8129,4427,8889,4800
106,32,357,8789,382,8896
106,33,1754,8897,1998,9349
106,34,185,89,6340,207
106,35,5370,6571,5472,7565
106,36,2642,7973,4370,8077
106,37,9893,6496,9936,7783
106,38,69,884,140,4952
106,39,601,1776,661,3247
106,40,1511,8355,1911,8540
106,41,5411,3365,5720,4833
106,42,4038,6128,4651,6875
106,43,6503,3288,8345,3418
106,44,1439,8708,1517,9081
106,45,9728,7566,9750,7772
106,46,5169,3917,5253,7579
106,47,9005,7091,9083,9133
106,48,8640,8298,8700,9788
106,49,2080,8141,2583,9227
106,50,6571,3924,7069,4171
106,51,4622,8086,4627,8272
106,52,6410,3562,8373,3605
106,53,9911,8891,9964,9845
106,54,157,3454,203,4513
106,55,9578,5819,9839,7029
106,56,8569,6987,8625,9452
106,57,5963,4183,6084,4516
106,58,6229,4452,7182,4980
106,59,8400,3250,8782,3683
106,60,543,8175,846,9167
106,61,1298,9921,6284,9996
106,62,9137,1143,9750,1442
106,63,8153,3779,8857,3963
106,64,190,428,281,2706
106,65,341,7634,949,7781
106,66,160,1757,169,2544
106,67,370,840,584,1142
106,68,506,334,701,809
106,69,6388,9353,8340,9667
106,70,1811,8170,2062,8193
106,71,9111,9040,9268,9892
106,72,8416,7437,8473,8318
106,73,8877,5743,8929,5792
106,74,8371,5886,8839,5991
106,75,254,7783,428,8611
106,76,4711,7187,4752,8115
106,77,547,7950,742,8028
106,78,816,5118,867,6946
106,79,38,1953,57,6486
106,80,5235,7637,5506,8801
106,81,8,5231,34,6980
106,82,5785,4984,9008,5004
106,83,2504,7887,3829,7959
106,84,2156,9705,2528,9747
106,85,5285,4309,5300,7597
106,86,8889,530,8950,1684
106,87,8971,6427,9246,6846
106,88,2116,6633,2197,6934
106,89,1090,5800,3694,5849
106,90,8480,5029,9165,5132
106,91,8934,2199,9114,2388
106,92,6325,3437,7537,3558
106,93,3285,5968,3582,6765
106,94,4813,9193,4980,9368
106,95,5496,224,6252,244
106,96,9847,1656,9877,3951
106,97,169,2866,261,3451
106,98,7158,0,7496,145
106,99,5301,5724,5466,5807
106,100,3349,6981,3493,6994
106,101,2769,6883,3031,6947
106,102,9642,7419,9693,7921
106,103,515,3099,578,3139
106,104,9187,1460,9590,1639
106,105,9816,8012,9831,8069
106,106,4360,5880,4368,6030
