Num Rectangles,Rectangle Number,x1,y1,x2,y2
688,1,1696,294,9450,3995
688,2,2123,4111,7158,4351
688,3,6926,4630,7042,6543
688,4,4797,4996,5163,9401
688,5,121,8045,2598,8233
688,6,3913,4591,5978,4971
688,7,179,6374,2997,7637
688,8,7159,5192,9018,5461
688,9,9507,788,9734,9083
688,10,507,960,817,2107
688,11,6196,7639,8504,9996
688,12,1185,4401,1869,6370
688,13,3499,4980,4424,9856
688,14,182,3550,1010,5484
688,15,9221,4249,9407,9035
688,16,7742,5492,7882,7189
688,17,5924,6974,5981,9903
688,18,5464,5119,6469,6768
688,19,8439,5654,8601,5674
688,20,746,8811,2136,9263
688,21,7650,4200,8459,4889
688,22,2345,8722,3342,9055
688,23,4753,39,6405,261
688,24,1097,420,1250,2569
688,25,8803,7661,9095,9337
688,26,528,9892,3719,9949
688,27,3292,4739,3378,6168
688,28,493,8640,2987,8709
688,29,3580,4355,4512,4404
688,30,1035,2309,1070,5584
688,31,270,2575,506,2905
688,32,1286,2671,1618,3818
688,33,1460,166,1566,2020
688,34,9846,6914,9915,7618
688,35,8534,6651,8589,9333
688,36,5285,6434,5339,6562
688,37,1969,5718,2886,5797
688,38,4501,4056,8868,4098
688,39,4662,6210,4704,7287
688,40,1469,9407,2185,9882
688,41,6840,4737,6892,5428
688,42,3055,6610,3256,8592
688,43,340,1866,449,1956
688,44,822,5850,1018,6322
688,45,31,8615,49,8834
688,46,9943,3883,9993,6930
688,47,1187,42,1239,220
688,48,8330,6318,8510,7283
688,49,169,8993,177,9293
688,50,2984,5482,3097,6286
688,51,7216,6228,7670,6394
688,52,442,316,473,1683
688,53,4480,6537,4605,9015
688,54,9778,103,9783,5787
688,55,6277,7312,8242,7339
688,56,5216,7223,5530,9353
688,57,1300,7756,1710,7814
688,58,1104,8603,1650,8618
688,59,2561,9183,2735,9625
688,60,8292,6114,8509,6283
688,61,8662,6017,8691,7826
688,62,2469,9739,2879,9830
688,63,3321,4010,3371,4105
688,64,8654,9244,8733,9543
688,65,6491,5485,6725,5594
688,66,78,3017,163,7565
688,67,9845,1472,9874,1610
688,68,771,2532,783,3549
688,69,120,202,315,384
688,70,1109,3910,1304,4359
688,71,2040,4582,3020,5083
688,72,1944,5839,2355,6071
688,73,3327,6390,3399,6749
688,74,4496,6256,4653,6514
688,75,3045,111,3527,159
688,76,6945,67,7517,178
688,77,7070,7425,7492,7593
688,78,6969,196,9750,220
688,79,6354,4426,6783,4975
688,80,2083,5262,2645,5473
688,81,3036,6620,3053,7435
688,82,4759,6183,4770,6667
688,83,1434,3894,1606,4084
