Num Rectangles,Rectangle Number,x1,y1,x2,y2
228,1,308,5613,7379,8776
228,2,6490,2492,8520,2633
228,3,5818,4529,8422,4704
228,4,673,1405,3686,2302
228,5,3776,5028,5864,5483
228,6,8821,1388,9555,4248
228,7,8758,8629,9712,9705
228,8,9612,3374,9749,4478
228,9,7320,31,7373,877
228,10,2506,350,7279,903
228,11,9286,4836,9913,6222
228,12,2073,4412,5236,4988
228,13,2167,9360,3915,9770
228,14,22,3278,8446,3727
228,15,8947,6533,9381,7742
228,16,4299,977,8164,1464
228,17,258,9897,5890,9934
228,18,4798,1872,7707,2254
228,19,2775,2530,3277,2575
228,20,7790,4854,8683,5977
228,21,8180,7623,8458,8920
228,22,310,2828,2135,3003
228,23,1742,9034,2227,9222
228,24,5557,2483,5885,2712
228,25,5120,3782,7742,4021
228,26,3948,8981,6400,9306
228,27,7888,9585,8646,9713
228,28,7748,7820,7868,8237
228,29,2953,2739,8475,3242
228,30,1796,64,6321,155
228,31,530,8777,3071,9007
228,32,1842,628,2069,1300
228,33,2604,2327,5274,2424
228,34,339,9268,1555,9332
228,35,6477,1635,7061,1802
228,36,694,3782,4233,4319
228,37,8645,3886,8728,3907
228,38,176,4798,1017,5025
228,39,8433,607,9926,1295
228,40,1881,4538,2007,5022
228,41,8767,244,9313,427
228,42,5392,180,6427,300
228,43,108,5346,1820,5468
228,44,8740,1494,8771,8237
228,45,7597,5336,7681,6707
228,46,4807,9376,6855,9468
228,47,168,7666,235,8261
228,48,7443,270,8702,423
228,49,9727,7048,9896,9503
228,50,6109,4097,7675,4186
228,51,4551,4122,5910,4266
228,52,6568,5491,7369,5548
228,53,642,4040,658,4796
228,54,4051,327,7071,338
228,55,9924,7232,9953,7471
228,56,3,665,1247,864
228,57,9616,4554,9752,4610
228,58,3905,1623,4608,1822
228,59,7764,1525,8045,1553
228,60,2166,5149,2510,5586
228,61,6315,4855,6925,5363
228,62,520,2036,577,2224
228,63,8345,5984,8619,7562
228,64,485,1082,1428,1152
228,65,4461,9854,6080,9891
228,66,7755,2179,7994,2235
228,67,7497,7393,7674,8587
228,68,4989,9529,5122,9779
228,69,73,3018,1422,3038
228,70,2841,5,6884,49
228,71,7733,1485,7938,1497
228,72,9418,6418,9865,6812
228,73,7759,6247,8184,6802
228,74,60,236,3601,315
228,75,8715,5006,8727,6339
228,76,8183,4046,8739,4229
228,77,5902,1649,6103,1807
228,78,593,9551,854,9635
228,79,1479,3743,3164,3777
228,80,2305,888,2472,991
228,81,43,5953,51,7633
228,82,7914,8870,8111,9257
228,83,7108,120,7173,224
228,84,35,2512,1887,2730
228,85,3583,2565,4203,2631
228,86,6351,2307,8302,2353
228,87,3542,8851,3567,9036
228,88,1721,2373,2603,2471
228,89,7813,140,8923,214
228,90,7637,5161,7770,5174
228,91,2157,844,2280,954
228,92,8800,1688,8817,6942
228,93,2691,5321,3602,5332
228,94,1317,9023,1349,9171
228,95,940,1345,4002,1376
228,96,2768,2724,2929,2983
228,97,3890,1530,6976,1549
228,98,6323,9725,7891,9874
228,99,2283,1092,3928,1280
228,100,166,8561,242,9819
228,101,7785,458,9057,553
228,102,9810,1500,9861,3499
228,103,5037,1572,5562,1621
228,104,9912,2717,9957,4192
228,105,2711,3015,2933,3091
228,106,9310,8249,9475,8556
228,107,495,5051,3049,5132
228,108,7737,7408,7745,7710
228,109,6835,4740,6980,4808
228,110,7506,9297,7543,9576
228,111,9451,7652,9636,8217
228,112,7,4923,94,5453
228,113,4166,1211,4250,1459
228,114,7847,6926,8016,7101
228,115,8846,4448,9089,5006
228,116,7438,9886,7716,9964
228,117,8655,7186,8700,9807
228,118,2878,5420,3344,5449
228,119,5952,5030,6200,5111
228,120,2873,4324,6474,4339
228,121,6918,4291,7096,4393
228,122,7475,1551,7563,1842
228,123,4,8208,66,9858
228,124,7087,4845,7205,5013
228,125,7935,9855,9654,9899
228,126,7406,5771,7452,8850
228,127,8449,1993,8640,2282
228,128,4349,3751,8143,3769
228,129,276,3070,1178,3169
228,130,9157,8569,9439,8623
228,131,9041,5218,9236,5487
228,132,4688,911,4710,925
228,133,415,9336,1063,9533
228,134,201,463,917,492
228,135,4410,5554,6033,5579
228,136,862,5180,1379,5320
228,137,5598,2269,5748,2291
228,138,9443,260,9993,270
228,139,3533,5130,3580,5317
228,140,8183,1671,8200,1842
228,141,4473,2574,4694,2617
228,142,617,5523,738,5611
228,143,279,9955,1245,9992
228,144,9682,1752,9693,2996
228,145,787,2757,1753,2769
228,146,899,9645,1710,9804
228,147,1269,5511,1970,5525
228,148,7999,7339,8110,8187
228,149,8847,6162,9163,6284
228,150,23,2068,174,2316
228,151,2155,2768,2559,2833
228,152,9451,6853,9703,7312
228,153,8136,3795,8355,4029
228,154,7081,5054,7419,5288
228,155,4626,3960,4912,4027
228,156,746,3203,1063,3234
228,157,8791,7226,8825,7992
228,158,7633,240,8067,269
228,159,4213,9459,4375,9710
228,160,246,3872,318,3885
228,161,7619,9046,7728,9277
228,162,1444,3015,2023,3222
228,163,9564,371,9966,424
228,164,1764,4351,4266,4373
228,165,3032,1026,3875,1076
228,166,7470,5746,7581,6180
228,167,8540,3116,8642,3289
228,168,983,318,2337,408
228,169,738,1204,1347,1296
228,170,4079,8860,6360,8910
228,171,69,6220,219,6800
228,172,276,994,583,1034
228,173,2699,5556,4235,5609
228,174,9403,7094,9441,7251
228,175,5118,5496,6493,5544
228,176,138,4469,199,4734
228,177,167,4214,311,4382
228,178,6108,2264,6312,2311
228,179,81,146,1741,206
228,180,8540,9296,8622,9357
228,181,349,1561,394,1999
228,182,9688,328,9965,346
228,183,1866,9330,1876,9415
228,184,9519,8251,9558,8458
228,185,8328,1638,8359,1882
228,186,6408,8815,7252,8934
228,187,668,4427,1312,4573
228,188,3250,5505,3950,5518
228,189,9106,8193,9189,8532
228,190,5890,4717,5961,4824
228,191,2849,9010,3465,9190
228,192,9747,9519,9878,9757
228,193,9111,4964,9267,5215
228,194,8237,6294,8276,6684
228,195,226,5043,459,5157
228,196,3660,3735,3672,3763
228,197,80,1115,111,1157
228,198,6896,4450,8739,4521
228,199,7246,4259,7987,4417
228,200,2206,2935,2545,2948
228,201,4095,1913,4525,2096
228,202,8216,8967,8229,9048
228,203,1809,9512,2014,9799
228,204,9619,1835,9650,3227
228,205,4726,2570,4934,2671
228,206,7375,8863,7608,9272
228,207,6099,9501,6286,9776
228,208,7698,8501,8025,8598
228,209,7849,7319,7882,7581
228,210,8218,675,8413,1397
228,211,602,9832,777,9852
228,212,7469,4920,7585,5598
228,213,8147,9037,8160,9454
228,214,7730,5651,7783,5828
228,215,434,8887,516,9011
228,216,8472,8464,8561,8603
228,217,3434,5372,3587,5484
228,218,9714,8867,9726,9881
228,219,8737,8674,8747,8862
228,220,8856,6354,8881,7647
228,221,1557,9086,1695,9375
228,222,215,3938,565,4133
228,223,2443,9250,3921,9322
228,224,2817,2469,5335,2505
228,225,144,1012,187,1754
228,226,6922,9055,6991,9487
228,227,4526,3823,4945,3929
228,228,3486,5006,3497,5263
