Num Rectangles,Rectangle Number,x1,y1,x2,y2
148,1,2226,5605,7063,8861
148,2,4866,1822,6758,4462
148,3,1469,2048,4201,5566
148,4,7888,3315,9218,5091
148,5,7356,2219,7695,7486
148,6,7947,7193,9922,9502
148,7,109,328,127,5276
148,8,6163,9639,6529,9810
148,9,3387,223,9225,1368
148,10,7762,1594,8490,2922
148,11,263,146,1188,4108
148,12,391,7208,2019,9391
148,13,2452,141,5054,212
148,14,2116,482,3053,978
148,15,1932,9464,6018,9823
148,16,9261,466,9409,5042
148,17,8700,6412,9470,6530
148,18,784,4900,1465,7198
148,19,7708,1371,7734,9265
148,20,9457,1592,9816,3896
148,21,7764,5895,8247,6743
148,22,9607,4836,9976,5710
148,23,8248,2973,8516,3150
148,24,6930,9343,6990,9816
148,25,2175,1506,2629,1645
148,26,1728,6016,1735,6237
148,27,1765,5934,1930,6607
148,28,6289,8918,7489,9052
148,29,1344,3604,1429,4710
148,30,7809,5369,7937,5655
148,31,7014,2585,7256,3811
148,32,1369,1739,5416,1774
148,33,4841,4904,5478,4981
148,34,4336,1912,4725,5554
148,35,9143,6643,9374,6698
148,36,42,8037,69,8467
148,37,5908,5010,7314,5169
148,38,43,3049,89,7116
148,39,5391,4476,5531,4656
148,40,9294,5746,9995,5863
148,41,191,7352,205,7692
148,42,3337,1381,4159,1648
148,43,145,6549,270,7201
148,44,1542,914,2115,1596
148,45,275,4601,761,5586
148,46,2522,8906,6118,8975
148,47,9754,1028,9825,1461
148,48,2620,9163,4198,9210
148,49,2163,1023,3365,1184
148,50,611,9510,998,9863
148,51,6793,1728,6963,2205
148,52,5812,114,5868,159
148,53,8695,2185,9119,2585
148,54,4429,9223,6581,9285
148,55,7816,7488,7839,9463
148,56,8619,5730,9213,6355
148,57,5915,1582,6291,1600
148,58,6971,11,9317,53
148,59,2031,8862,4316,8884
148,60,4363,9888,6851,9947
148,61,7245,8496,7466,8834
148,62,143,38,3020,83
148,63,3041,1409,3317,1645
148,64,9491,4157,9596,4290
148,65,4814,2026,4855,2203
148,66,1723,9693,1784,9959
148,67,7102,5278,7157,5983
148,68,6887,5224,6902,5313
148,69,7022,4682,7321,4812
148,70,8159,9729,8904,9879
148,71,3022,9865,3469,9984
148,72,6673,9109,6869,9409
148,73,3646,1699,5953,1729
148,74,424,6385,439,7121
148,75,9665,502,9890,985
148,76,4724,9053,5063,9079
148,77,6405,100,9437,206
148,78,4171,7,5082,52
148,79,4507,9106,4772,9181
148,80,6376,9559,6392,9599
148,81,8224,5341,8550,5362
148,82,236,6061,738,6323
148,83,1254,1933,3129,2004
148,84,7225,5850,7339,6903
148,85,1479,311,1513,1271
148,86,7840,9420,7852,9911
148,87,7968,9911,8143,9958
148,88,234,2321,243,5574
148,89,7599,9235,7689,9581
148,90,5655,5351,6589,5399
148,91,6759,3130,6939,3999
148,92,8522,5863,8585,6270
148,93,118,8926,181,9675
148,94,9627,4585,9746,4822
148,95,5117,1635,5990,1673
148,96,4654,1473,5685,1539
148,97,8642,6735,8729,6863
148,98,3157,9312,3738,9335
148,99,6980,1497,7502,1700
148,100,4414,53,5547,87
148,101,1674,6610,2101,6641
148,102,7742,2617,7747,3948
148,103,5926,4671,6586,4877
148,104,8650,9538,9503,9607
148,105,9277,6827,9802,7176
148,106,9482,5957,9842,6635
148,107,9394,20,9558,43
148,108,7203,8001,7549,8305
148,109,1773,5588,2165,5726
148,110,2122,281,2890,462
148,111,8496,1580,9216,2136
148,112,76,7224,116,9983
148,113,9821,3102,9914,3632
148,114,9232,930,9238,1798
148,115,8444,5405,8482,5868
148,116,9806,4373,9863,4606
148,117,7769,9396,7793,9648
148,118,9052,5300,9577,5492
148,119,4239,5163,4299,5436
148,120,7473,8329,7665,8461
148,121,8998,9619,9168,9989
148,122,6507,1705,6682,1798
148,123,7789,4875,7800,5691
148,124,1612,9407,1714,9589
148,125,2044,7258,2148,8199
148,126,574,4426,709,4457
148,127,7598,8599,7617,8667
148,128,1240,86,3930,117
148,129,9440,6777,9950,6820
148,130,7900,7239,7921,8227
148,131,2286,9249,2292,9264
148,132,131,7327,155,7767
148,133,5080,5029,5094,5114
148,134,7865,3076,7886,3295
148,135,9954,6252,9977,9933
148,136,9956,2353,9970,4198
148,137,7182,5658,7196,6405
148,138,2682,9844,6935,9857
148,139,5068,5176,5326,5328
148,140,295,6793,300,7678
148,141,9469,6641,9788,6687
148,142,859,4128,1011,4331
148,143,5041,5489,5141,5548
148,144,4223,2440,4291,3857
148,145,7049,2075,7186,2362
148,146,8044,6989,8813,7163
148,147,4979,4702,5627,4767
148,148,4764,1383,4851,1398
