Num Rectangles,Rectangle Number,x1,y1,x2,y2
603,1,417,1344,2536,8722
603,2,3464,462,4884,6431
603,3,6611,3400,8130,9378
603,4,8546,612,9488,6259
603,5,5255,555,6211,8402
603,6,88,5796,253,9310
603,7,8190,1759,8342,7057
603,8,2710,7083,3485,7167
603,9,1777,147,2417,1000
603,10,2540,2408,3152,4986
603,11,2524,9211,3896,9673
603,12,6331,3796,6342,6917
603,13,8181,347,8344,705
603,14,8244,7147,9889,9333
603,15,3367,7285,5030,9074
603,16,1344,9662,2308,9751
603,17,2589,7889,2594,8487
603,18,7187,662,8120,2009
603,19,1449,8856,2286,9379
603,20,3981,9851,4982,9947
603,21,245,1306,392,3701
603,22,5856,8500,5869,9068
603,23,9796,3201,9987,6202
603,24,3154,292,3413,3426
603,25,6677,1359,7090,2890
603,26,5005,9821,7514,9844
603,27,6517,1740,6531,2244
603,28,2707,1537,2772,2407
603,29,2663,9750,9594,9788
603,30,892,187,901,620
603,31,9610,698,9780,2257
603,32,66,3458,180,4144
603,33,1924,9814,3105,9980
603,34,4049,9079,4822,9465
603,35,8488,1217,8502,5793
603,36,9517,6379,9831,6931
603,37,6591,749,6846,1305
603,38,1283,427,1524,828
603,39,6510,4796,6603,6109
603,40,3025,6069,3095,6753
603,41,2601,6884,4764,6921
603,42,2808,213,2897,463
603,43,9862,2842,9936,2899
603,44,2850,6274,2993,6484
603,45,4717,9568,6344,9591
603,46,2789,569,3005,1151
603,47,53,972,935,1203
603,48,8425,1919,8457,4159
603,49,8180,9506,9784,9545
603,50,3064,157,3977,183
603,51,5111,2824,5178,4559
603,52,6241,3886,6298,5236
603,53,3311,3772,3393,6535
603,54,7474,3006,7899,3299
603,55,2546,7005,2698,7164
603,56,6003,198,6430,524
603,57,6241,5860,6294,7884
603,58,7387,0,9290,49
603,59,2821,7641,3318,8724
603,60,5046,4801,5169,7632
603,61,953,8773,1405,9015
603,62,9628,3286,9660,3862
603,63,21,391,246,713
603,64,3242,5693,3296,6800
603,65,4938,4866,5034,5293
603,66,44,1410,173,1712
603,67,9506,46,9987,580
603,68,6384,9438,6517,9462
603,69,8990,6624,9324,6827
603,70,2868,8776,3329,9047
603,71,8345,2332,8387,6868
603,72,6488,174,7089,410
603,73,6471,1097,6482,5888
603,74,4907,4077,4918,5341
603,75,4914,398,5004,806
603,76,8817,9656,9170,9677
603,77,6217,5751,6223,6892
603,78,6537,6644,6582,8448
603,79,5421,9700,9097,9732
603,80,7093,9480,7740,9674
603,81,2099,1165,3098,1271
603,82,6607,2564,6620,3155
603,83,5182,6305,5205,6521
603,84,1268,9106,1307,9770
603,85,572,50,3287,121
603,86,9145,512,9432,584
603,87,5229,1407,5237,9209
603,88,3929,6985,3947,7220
603,89,6623,2953,6878,3061
603,90,3180,4330,3244,4780
603,91,9548,1172,9563,5978
603,92,7579,9897,8392,9918
603,93,7596,2273,7625,2998
603,94,4547,109,5765,333
603,95,5880,8725,6027,9475
603,96,3435,734,3454,6805
603,97,991,531,1235,1161
603,98,315,6350,334,6726
603,99,8165,4640,8177,4756
603,100,3278,9802,3399,9854
603,101,5013,1172,5072,3370
603,102,7631,2664,7700,2737
603,103,2603,7425,2619,9142
603,104,7349,2225,8004,2247
603,105,27,6846,39,7054
603,106,6258,1224,6286,2522
603,107,2589,201,2707,510
603,108,6405,2642,6428,6496
603,109,9490,627,9504,4899
603,110,3494,34,7144,104
603,111,7856,2399,8141,2854
603,112,6338,1516,6381,3677
603,113,9813,710,9937,2199
603,114,27,5136,255,5176
603,115,609,9502,779,9857
603,116,3354,9131,3618,9194
603,117,5150,2123,5158,2770
603,118,1052,9761,1084,9957
603,119,6300,6934,6383,8475
603,120,7459,50,7808,183
603,121,758,9045,1417,9101
603,122,1801,9401,1884,9434
603,123,8481,256,9397,307
603,124,4191,7125,4665,7182
603,125,6549,2113,6601,4202
603,126,2668,5258,3004,5713
603,127,5183,3085,5221,3109
603,128,1596,480,1683,1038
603,129,277,8366,343,9003
603,130,1194,8736,2041,8769
603,131,3608,6482,4228,6700
603,132,6383,5062,6391,5928
603,133,5685,9029,5813,9561
603,134,9902,7766,9972,7932
603,135,3278,4870,3286,5386
603,136,3546,348,4489,452
603,137,7313,2425,7469,3094
603,138,8368,236,8373,1700
603,139,5240,9850,6740,9996
603,140,4954,5888,5003,6239
603,141,9592,1548,9606,1742
603,142,7006,469,7138,767
603,143,7122,2481,7295,2887
603,144,5832,227,5931,258
603,145,76,4164,378,4211
603,146,6424,8454,6585,9039
603,147,5335,9426,5488,9464
603,148,7243,195,7795,491
603,149,313,7574,366,8335
603,150,5395,8540,5745,8812
603,151,1,224,15,3368
603,152,9669,3819,9767,4052
603,153,4994,4493,5081,4625
603,154,9989,2132,9999,9320
603,155,593,8746,863,9015
603,156,740,1261,1513,1280
603,157,9745,4774,9794,5494
603,158,4334,6946,4647,6986
603,159,1354,1289,2996,1327
603,160,109,150,729,342
603,161,6281,1127,6381,1215
603,162,7329,535,7994,628
603,163,144,4321,260,4652
603,164,3027,1334,3058,1780
603,165,8979,348,9433,402
603,166,6257,9205,6538,9388
603,167,2207,1,3108,27
603,168,1548,342,1571,1102
603,169,9683,5558,9757,6337
603,170,6216,9062,6405,9103
