Num Rectangles,Rectangle Number,x1,y1,x2,y2
103,1,6721,920,7615,3812
103,2,3686,3771,3904,7094
103,3,1644,7937,5102,9998
103,4,6054,5168,7802,7436
103,5,8249,4278,8873,7411
103,6,134,631,1520,9343
103,7,6869,7681,8490,8028
103,8,3841,1400,4063,2026
103,9,2718,1317,3302,7201
103,10,2197,152,2319,6875
103,11,5975,6432,5996,8837
103,12,5359,1668,6326,5034
103,13,8372,1528,9555,2934
103,14,1881,3225,2059,4577
103,15,3424,746,3512,5200
103,16,8972,4829,9039,8705
103,17,3576,2032,4808,2527
103,18,6339,9568,9772,9777
103,19,4136,6062,4280,6099
103,20,2546,3035,2568,6796
103,21,8351,10,8612,131
103,22,4771,4010,5108,7619
103,23,8306,960,9538,1344
103,24,9825,3448,9966,4888
103,25,6425,738,6678,4719
103,26,9744,779,9780,7791
103,27,5401,8116,5875,8587
103,28,3329,5566,3630,6748
103,29,8071,2257,8243,4030
103,30,1702,2142,1827,4393
103,31,6079,7987,6628,8583
103,32,9288,5121,9734,5369
103,33,5148,1589,5260,5350
103,34,6865,8129,7047,8172
103,35,7220,8535,7879,8659
103,36,9085,7502,9138,7526
103,37,1738,6154,1902,6525
103,38,7431,3900,7544,4333
103,39,6750,8830,8494,9042
103,40,1805,55,2087,491
103,41,4385,7220,4427,7442
103,42,4962,248,7560,321
103,43,4122,3606,4211,5404
103,44,4261,33,6278,242
103,45,9396,8267,9953,8313
103,46,4473,5679,4740,7559
103,47,4164,1454,4681,1530
103,48,2007,1449,2062,1545
103,49,2897,359,9089,400
103,50,4956,1085,6321,1265
103,51,8895,3157,9284,4169
103,52,7873,2864,7897,3753
103,53,5113,7049,5149,9958
103,54,4604,4458,4762,5627
103,55,1676,865,1878,1286
103,56,4544,465,5617,669
103,57,2471,450,2579,1323
103,58,3686,2675,4102,3284
103,59,1714,7425,3885,7446
103,60,4314,2558,5089,3510
103,61,6477,521,8018,553
103,62,6893,5050,7553,5116
103,63,9375,5930,9637,6241
103,64,9793,1549,9817,6899
103,65,2771,7501,3387,7650
103,66,7253,4431,7308,4802
103,67,2108,7846,4968,7927
103,68,5375,6091,5972,7275
103,69,9581,3356,9622,4357
103,70,8109,7216,8173,7415
103,71,9092,5403,9554,5632
103,72,7763,1671,7973,2779
103,73,7913,8059,8437,8787
103,74,8595,9216,9968,9339
103,75,7925,3610,7985,4457
103,76,8134,569,8464,804
103,77,3960,5912,4103,7765
103,78,9872,5883,9955,6599
103,79,999,282,1348,439
103,80,5593,9783,9819,9906
103,81,4696,3574,4970,3676
103,82,2372,995,2404,3392
103,83,2684,7769,3756,7787
103,84,5362,9050,6771,9210
103,85,9148,6543,9208,8439
103,86,548,104,560,203
103,87,4350,4778,4451,5020
103,88,2647,20,2659,3567
103,89,5814,9399,9622,9410
103,90,6723,7888,6843,8551
103,91,6714,7791,6719,8308
103,92,8651,8345,8959,9000
103,93,2426,556,2449,4045
103,94,1554,6993,1889,7304
103,95,6864,5034,7765,5045
103,96,6823,9062,7780,9274
103,97,8692,7783,8775,8071
103,98,2576,2082,2582,2783
103,99,8033,167,9219,217
103,100,4544,7618,4740,7765
103,101,1655,5262,2052,5921
103,102,8389,3286,8520,3731
103,103,9637,798,9692,4948
