Num Rectangles,Rectangle Number,x1,y1,x2,y2
126,1,4378,5783,9867,9066
126,2,1795,3567,5132,3866
126,3,3683,4695,9471,5367
126,4,113,7905,1403,8086
126,5,3543,9757,9969,9895
126,6,2227,433,6134,1451
126,7,157,4190,265,5855
126,8,164,5862,2919,6039
126,9,7524,1213,9472,2902
126,10,1182,5460,3661,5719
126,11,5591,3921,8716,4588
126,12,1290,791,1584,4994
126,13,6272,212,9054,745
126,14,239,8511,2846,9077
126,15,5715,1531,5786,2809
126,16,1759,6799,2251,8449
126,17,6192,1612,6952,1931
126,18,9682,2858,9755,5612
126,19,910,9369,1483,9525
126,20,2643,2966,2867,3262
126,21,2906,7701,3295,9279
126,22,154,198,5895,418
126,23,307,919,911,3727
126,24,1974,1466,5188,1772
126,25,4327,9067,4789,9250
126,26,2150,1790,2339,2972
126,27,1805,9694,2795,9918
126,28,5393,1882,5552,3628
126,29,6546,3,8223,41
126,30,1634,3021,2422,3552
126,31,7235,3025,8633,3655
126,32,3618,7001,3855,7407
126,33,3908,7084,3993,8155
126,34,9898,189,9996,559
126,35,3063,9304,7550,9340
126,36,803,6042,1340,7051
126,37,2870,2737,3937,2856
126,38,1042,1791,1211,3911
126,39,2058,3922,2111,4152
126,40,6436,3081,7132,3373
126,41,574,4285,956,4830
126,42,1477,6615,3000,6736
126,43,8957,3024,9175,4374
126,44,5002,2250,5053,3251
126,45,3362,3161,4352,3220
126,46,3564,2312,4214,2664
126,47,3490,6447,3990,6469
126,48,3666,3985,4935,4254
126,49,3555,8523,4327,8879
126,50,7988,5591,9472,5661
126,51,8346,9493,9744,9558
126,52,7143,767,7187,3143
126,53,4537,3331,5315,3428
126,54,4012,6066,4377,7943
126,55,3153,2180,3293,2478
126,56,44,8595,157,8994
126,57,2272,7056,2543,8137
126,58,6671,9386,9624,9442
126,59,1083,9098,1779,9258
126,60,6634,9916,8632,9939
126,61,5821,3541,6894,3657
126,62,3521,5816,4207,5860
126,63,9914,5731,9980,9647
126,64,2285,9356,4973,9577
126,65,472,5057,3546,5092
126,66,382,0,3428,82
126,67,3541,4618,7540,4676
126,68,3360,6671,3481,7259
126,69,544,5123,668,5487
126,70,8296,1053,9535,1167
126,71,4485,2355,4768,2513
126,72,1774,829,2130,1134
126,73,3347,7868,3546,8592
126,74,8446,5460,8721,5510
126,75,9724,726,9796,962
126,76,30,3230,42,7906
126,77,135,7463,1623,7789
126,78,2032,4595,2591,5029
126,79,8898,3978,8920,4602
126,80,2618,4210,2898,4892
126,81,560,9664,1632,9940
126,82,2699,6894,2707,7628
126,83,2926,107,9179,159
126,84,1753,6360,2749,6598
126,85,4549,5465,5129,5748
126,86,7190,2788,7209,3910
126,87,5135,9343,5296,9648
126,88,2141,9226,2384,9269
126,89,229,906,292,1036
126,90,8186,3773,8777,3816
126,91,3017,6519,3101,7108
126,92,3066,4424,3800,4576
126,93,180,560,1499,654
126,94,2402,1812,3115,2421
126,95,8390,9156,8508,9314
126,96,9882,6700,9897,7007
126,97,6436,2008,6760,2872
126,98,3589,9652,3971,9724
126,99,5392,9481,5563,9750
126,100,1387,5728,2128,5775
126,101,5800,2608,6360,3036
126,102,172,6123,576,6415
126,103,7895,9647,9001,9699
126,104,5835,1792,6067,2503
126,105,9494,2791,9513,5119
126,106,9773,3072,9967,4396
126,107,87,2186,92,3620
126,108,4473,2847,4669,3090
126,109,8154,9205,8320,9235
126,110,1026,4062,1132,4929
126,111,3132,4214,3501,4235
126,112,50,7042,614,7318
126,113,2766,9590,4949,9611
126,114,867,5242,2139,5313
126,115,5156,5525,7006,5608
126,116,8770,2907,8872,3261
126,117,5307,9108,7415,9146
126,118,74,333,100,1594
126,119,4109,3291,4196,3480
126,120,9369,263,9425,401
126,121,6646,3745,7007,3833
126,122,4122,9021,4132,9148
126,123,1011,8139,1229,8397
126,124,6140,9162,7187,9221
126,125,6215,1289,7067,1553
126,126,7197,1973,7274,2216
