Num Rectangles,Rectangle Number,x1,y1,x2,y2
371,1,1653,1574,4768,4340
371,2,2225,7656,3399,7797
371,3,5612,4689,6067,9064
371,4,3690,565,9641,1546
371,5,5290,2452,9734,3945
371,6,4816,3483,5128,4944
371,7,2858,6953,5151,7285
371,8,223,7113,2166,9780
371,9,140,4693,2992,6020
371,10,2226,8160,5158,8501
371,11,6396,7307,8756,8743
371,12,8547,4189,8958,7073
371,13,3539,4486,3959,6301
371,14,9244,5372,9940,6860
371,15,2761,8532,5190,9249
371,16,6237,6686,6982,7171
371,17,2579,6425,3144,6526
371,18,217,2744,720,4626
371,19,7006,5077,7721,6016
371,20,1316,225,6495,265
371,21,4767,9338,5843,9999
371,22,1149,342,1524,4436
371,23,7866,9491,9188,9550
371,24,5147,4379,5343,4531
371,25,6691,3952,7478,4180
371,26,9274,7474,9514,9048
371,27,1572,1590,1608,4541
371,28,223,1847,404,2210
371,29,9538,4832,9773,4887
371,30,9533,7247,9630,7975
371,31,4167,5040,4852,6526
371,32,1298,6821,2356,7077
371,33,4055,286,5058,338
371,34,7426,220,9699,257
371,35,6886,4616,8258,4936
371,36,5216,6754,5271,8528
371,37,9105,5574,9159,8675
371,38,6238,4242,6346,5577
371,39,2926,4406,3538,4455
371,40,2791,1117,2999,1554
371,41,7445,9332,8863,9344
371,42,3104,469,4623,499
371,43,8261,6163,8473,6404
371,44,6981,6519,8152,6624
371,45,9206,4318,9494,4701
371,46,5179,5495,5378,6641
371,47,18,660,186,1021
371,48,6026,9551,8217,9988
371,49,532,6136,3209,6353
371,50,7006,4397,8014,4510
371,51,4105,7704,5206,7852
371,52,2286,127,7944,204
371,53,6446,5327,6732,5550
371,54,37,261,822,457
371,55,7067,2287,9362,2302
371,56,5517,1610,6188,1620
371,57,3971,4371,4510,4572
371,58,5379,1878,6558,2014
371,59,3409,5,6795,80
371,60,4205,4580,4377,4680
371,61,805,6563,4507,6616
371,62,9216,6504,9225,9824
371,63,2598,9355,4248,9394
371,64,5017,2119,9335,2228
371,65,6625,1652,6963,1720
371,66,6390,8847,6956,9134
371,67,2772,9430,3873,9661
371,68,2224,7890,4329,7911
371,69,2266,8813,2507,9704
371,70,7855,5191,7985,5508
371,71,63,2967,89,4371
371,72,7831,4061,8271,4314
371,73,9790,231,9977,2087
371,74,748,3312,1139,3735
371,75,186,3990,207,4356
371,76,756,6403,971,6439
371,77,3987,6086,4069,6553
371,78,1751,212,7395,223
371,79,9956,3322,9980,4421
371,80,5685,4164,6180,4412
371,81,36,5003,84,9397
371,82,3242,4594,3362,4721
371,83,6147,7575,6343,8994
371,84,2656,7360,4059,7476
371,85,8515,1796,9667,2052
371,86,6879,5077,6962,6369
371,87,2493,7132,2515,7650
371,88,2150,660,2674,815
371,89,189,6731,481,6867
371,90,7309,9062,7597,9097
371,91,8101,5401,8332,5931
371,92,5056,1621,6164,1820
371,93,3544,7926,4632,8031
371,94,2832,748,3063,1111
371,95,3023,516,9728,545
371,96,7032,6075,7662,6099
371,97,6356,4392,6507,4485
371,98,9084,4706,9102,7217
371,99,725,1030,974,3228
371,100,4532,9953,4685,9982
371,101,8424,5159,8484,5945
371,102,3881,6654,5050,6898
371,103,92,7921,177,9138
371,104,8976,6025,9082,7352
371,105,2492,985,2695,1202
371,106,3102,5365,3171,5704
371,107,7541,6177,7565,6334
371,108,6831,4183,7658,4390
371,109,531,943,698,1874
371,110,8498,9585,8979,9626
371,111,2153,1412,2723,1556
371,112,6203,2275,6341,2302
371,113,7685,3,8781,109
371,114,6946,452,9402,470
371,115,5858,9249,6119,9343
371,116,2242,4389,2857,4631
371,117,4064,9535,4749,9607
371,118,8786,7471,8947,7928
371,119,2915,7532,3204,7587
371,120,3321,678,3453,1551
371,121,2374,7975,3151,8145
371,122,8898,7953,9048,9047
371,123,5389,3962,5446,7633
371,124,147,3953,154,3969
371,125,4291,7383,4779,7580
371,126,8356,9083,8574,9168
371,127,1597,1236,2465,1325
371,128,9707,5126,9905,5149
371,129,9667,8934,9861,9155
371,130,5809,4482,5968,4527
371,131,2438,6667,3346,6738
371,132,8248,6445,8518,7157
371,133,3466,4510,3513,4569
371,134,6588,258,8288,410
371,135,354,1326,530,1448
